PERMNO,date,PRC,SHROUT
56573,20111130,45.44000,483193
56573,20111230,46.71000,483193
56573,20120131,53.03000,483193
56573,20120229,55.69000,483774
56573,20120330,57.12000,481524
56573,20120430,57.38000,481524
56573,20120531,56.15000,477356
56573,20120629,52.89000,477356
56573,20120731,54.34000,477356
56573,20120831,59.29000,468818
56573,20120928,59.47000,468818
56573,20121031,61.33000,463449
56573,20121130,61.57000,463449
56573,20121231,60.81000,463449
56573,20130131,62.83000,463449
56573,20130228,61.50000,451436
56573,20130328,60.94000,451467
56573,20130430,64.56000,451467
56573,20130531,70.13000,450433
56573,20130628,69.17000,450433
56573,20130731,72.04000,450433
56573,20130830,71.47000,447880
56573,20130930,76.27000,447880
56573,20131031,78.79000,447880
56573,20131129,79.58000,443838
56573,20131231,84.08000,443838
56573,20140131,78.87000,443838
56573,20140228,82.50000,424868
56573,20140331,81.33000,424868
56573,20140430,85.23000,424868
56573,20140530,86.55000,412586
56573,20140630,87.56000,412586
56573,20140731,82.37000,412586
56573,20140829,88.21000,396513
56573,20140930,84.42000,396513
56573,20141031,91.05000,390934
56573,20141128,94.93000,390934
56573,20141231,94.70000,390934
56573,20150130,93.09000,390934
56573,20150227,98.86000,379447
56573,20150331,97.14000,373323
56573,20150430,93.58000,373323
56573,20150529,93.83000,367691
56573,20150630,91.79000,367691
56573,20150731,89.47000,366089
56573,20150831,84.53000,366089
56573,20150930,82.31000,366089
56573,20151030,91.94000,363492
56573,20151130,93.98000,363492
56573,20151231,92.68000,363492
56573,20160129,90.07000,363492
56573,20160229,94.25000,363767
56573,20160331,102.44000,360856
56573,20160429,104.52000,360856
56573,20160531,106.03000,359370
56573,20160630,104.16000,359370
56573,20160729,115.40000,359370
56573,20160831,118.85000,354960
56573,20160930,119.84000,354960
56573,20161031,113.57000,351005
56573,20161130,125.18000,351005
56573,20161230,122.46000,351005
56573,20170131,127.20000,351005
56573,20170228,132.00999,346551
56573,20170331,132.47000,345668
56573,20170428,138.09000,345668
56573,20170531,141.22000,345451
56573,20170630,143.25000,345451
56573,20170731,140.71001,344149
56573,20170831,137.50999,344149
56573,20170929,147.96001,344149
56573,20171031,156.52000,342599
56573,20171130,169.25000,342599
56573,20171229,166.85001,342599
56573,20180131,173.67000,342599
56573,20180228,161.44000,341546
56573,20180329,156.66000,339216
56573,20180430,142.02000,339216
56573,20180531,143.70000,338763
56573,20180629,138.53999,338763
56573,20180731,143.33000,338763
56573,20180831,138.88000,335353
56573,20180928,141.12000,335353
56573,20181031,127.57000,335353
56573,20181130,139.05000,331801
56573,20181231,126.69000,331801
59328,19990129,140.93750,1667000
59328,19990226,119.93750,1667000
59328,19990331,118.87500,1667000
59328,19990430,61.18750,3334000
59328,19990528,54.06250,3334000
59328,19990630,59.50000,3334000
59328,19990730,69.00000,3334000
59328,19990831,82.18750,3334000
59328,19990930,74.31250,3341000
59328,19991029,77.43750,3341000
59328,19991130,76.68750,3341000
59328,19991231,82.31250,3341000
59328,20000131,98.93750,3341000
59328,20000229,113.00000,3341000
59328,20000331,131.93750,3349000
59328,20000428,126.81250,3349000
59328,20000531,124.68750,3349000
59328,20000630,133.68750,3349000
59328,20000731,66.75000,6698000
59328,20000831,74.87500,6698000
59328,20000929,41.56250,6730000
59328,20001031,45.00000,6730000
59328,20001130,38.06250,6730000
59328,20001229,30.06250,6721000
59328,20010131,37.00000,6721000
59328,20010228,28.56250,6718000
59328,20010330,26.31250,6725000
59328,20010430,30.91000,6725000
59328,20010531,27.01000,6725000
59328,20010629,29.25000,6728000
59328,20010731,29.81000,6728000
59328,20010831,27.96000,6728000
59328,20010928,20.44000,6712000
59328,20011031,24.42000,6712000
59328,20011130,32.66000,6712000
59328,20011231,31.45000,6698000
59328,20020131,35.04000,6698000
59328,20020228,28.55000,6703000
59328,20020328,30.41000,6684000
59328,20020430,28.61000,6684000
59328,20020531,27.62000,6684000
59328,20020628,18.27000,6665000
59328,20020731,18.79000,6665000
59328,20020830,16.67000,6665000
59328,20020930,13.89000,6625000
59328,20021031,17.30000,6625000
59328,20021129,20.88000,6625000
59328,20021231,15.57000,6625000
59328,20030131,15.70000,6625000
59328,20030228,17.26000,6544000
59328,20030331,16.28000,6534000
59328,20030430,18.37000,6534000
59328,20030530,20.82000,6534000
59328,20030630,20.81000,6510000
59328,20030731,24.89000,6510000
59328,20030829,28.59000,6510000
59328,20030930,27.52000,6532000
59328,20031031,32.95000,6532000
59328,20031128,33.54000,6532000
59328,20031231,32.05000,6487000
59328,20040130,30.52000,6484000
59328,20040227,29.20000,6477007
59328,20040331,27.20000,6468000
59328,20040430,25.73000,6468000
59328,20040528,28.55000,6468000
59328,20040630,27.60000,6415000
59328,20040730,24.38000,6415000
59328,20040831,21.29000,6415000
59328,20040930,20.06000,6323000
59328,20041029,22.26000,6323000
59328,20041130,22.38000,6323000
59328,20041231,23.39000,6253000
59328,20050131,22.45000,6227000
59328,20050228,23.99000,6180500
59328,20050331,23.23000,6180500
59328,20050429,23.52000,6173000
59328,20050531,26.96000,6173000
59328,20050630,26.02000,6173000
59328,20050729,27.14000,6093000
59328,20050831,25.72000,6093000
59328,20050930,24.65000,6028000
59328,20051031,23.50000,6029000
59328,20051130,26.68000,6029000
59328,20051230,24.96000,5919000
59328,20060131,21.25500,5883000
59328,20060228,20.60000,5816461
59328,20060331,19.46000,5808000
59328,20060428,19.98000,5817000
59328,20060531,18.02000,5817000
59328,20060630,19.00000,5767000
59328,20060731,18.00000,5768000
59328,20060831,19.57000,5768000
59328,20060929,20.57000,5758000
59328,20061031,21.34000,5766000
59328,20061130,21.39500,5766000
59328,20061229,20.25000,5766000
59328,20070131,20.96000,5766000
59328,20070228,19.86000,5781681
59328,20070330,19.13000,5781000
59328,20070430,21.50000,5810000
59328,20070531,22.17990,5810000
59328,20070629,23.73990,5823000
59328,20070731,23.62000,5840000
59328,20070831,25.75000,5840000
59328,20070928,25.86000,5837000
59328,20071031,26.90000,5847000
59328,20071130,26.08000,5847000
59328,20071231,26.66000,5818000
59328,20080131,21.10000,5818000
59328,20080229,19.96990,5788000
59328,20080331,21.18000,5722000
59328,20080430,22.26000,5728000
59328,20080530,23.18000,5728000
59328,20080630,21.48000,5640000
59328,20080731,22.19000,5622000
59328,20080829,22.87000,5622000
59328,20080930,18.73000,5562000
59328,20081031,16.03100,5562000
59328,20081128,13.80000,5562000
59328,20081231,14.66000,5562000
59328,20090130,12.90000,5562000
59328,20090227,12.74000,5562000
59328,20090331,15.03000,5585000
59328,20090430,15.78000,5585000
59328,20090529,15.72000,5585000
59328,20090630,16.55000,5597000
59328,20090731,19.25000,5598000
59328,20090831,20.32000,5598000
59328,20090930,19.57000,5520000
59328,20091030,19.11000,5522000
59328,20091130,19.20000,5522000
59328,20091231,20.40000,5523000
59328,20100129,19.40000,5523000
59328,20100226,20.53000,5524000
59328,20100331,22.29000,5564000
59328,20100430,22.84000,5564000
59328,20100528,21.42000,5564000
59328,20100630,19.45000,5567000
59328,20100730,20.60000,5568000
59328,20100831,17.66500,5568000
59328,20100930,19.20000,5576000
59328,20101029,20.05000,5578000
59328,20101130,21.15750,5578000
59328,20101231,21.03000,5511000
59328,20110131,21.46000,5511000
59328,20110228,21.47000,5488000
59328,20110331,20.18000,5385158
59328,20110429,23.15000,5302000
59328,20110531,22.51000,5302000
59328,20110630,22.16000,5302000
59328,20110729,22.33000,5251000
59328,20110831,20.13000,5251000
59328,20110930,21.33500,5118000
59328,20111031,24.54000,5092000
59328,20111130,24.91000,5092000
59328,20111230,24.25000,5000000
59328,20120131,26.42000,5000000
59328,20120229,26.88000,4996000
59328,20120330,28.11500,5006000
59328,20120430,28.39500,5031000
59328,20120531,25.84000,5031000
59328,20120629,26.65000,5013000
59328,20120731,25.70000,5003000
59328,20120831,24.83000,5003000
59328,20120928,22.65500,4982000
59328,20121031,21.63000,4976000
59328,20121130,19.56500,4976000
59328,20121231,20.62000,4944000
59328,20130131,21.04000,4944000
59328,20130228,20.88000,4946000
59328,20130328,21.83500,4948000
59328,20130430,23.95000,4971000
59328,20130531,24.28000,4971000
59328,20130628,24.23000,4981000
59328,20130731,23.33500,4982000
59328,20130830,21.98000,4982000
59328,20130930,22.92100,4973000
59328,20131031,24.47000,4971000
59328,20131129,23.84000,4971000
59328,20131231,25.95500,4967000
59328,20140131,24.54000,4967000
59328,20140228,24.76000,4972000
59328,20140331,25.81400,4972000
59328,20140430,26.69000,4978000
59328,20140530,27.32000,4978000
59328,20140630,30.90000,4948000
59328,20140731,33.89000,4951000
59328,20140829,34.92000,4951000
59328,20140930,34.82000,4857000
59328,20141031,34.01000,4835000
59328,20141128,37.25000,4835000
59328,20141231,36.29000,4748000
59328,20150130,33.04000,4748000
59328,20150227,33.25000,4736000
59328,20150331,31.27000,4742000
59328,20150430,32.55000,4744000
59328,20150529,34.46000,4744000
59328,20150630,30.41500,4753000
59328,20150731,28.95000,4754000
59328,20150831,28.54000,4754000
59328,20150930,30.14000,4730000
59328,20151030,33.86000,4719000
59328,20151130,34.77000,4719000
59328,20151231,34.45000,4725000
59328,20160129,31.02000,4725000
59328,20160229,29.59000,4724000
59328,20160331,32.35000,4717401
59328,20160429,30.28000,4722000
59328,20160531,31.59000,4722000
59328,20160630,32.80000,4722000
59328,20160729,34.86000,4731000
59328,20160831,35.89000,4731000
59328,20160930,37.75000,4739000
59328,20161031,34.87000,4739000
59328,20161130,34.70000,4739000
59328,20161230,36.27000,4730000
59328,20170131,36.82000,4730000
59328,20170228,36.20000,4728000
59328,20170331,36.07000,4709000
59328,20170428,36.15000,4709000
59328,20170531,36.11000,4709000
59328,20170630,33.74000,4699000
59328,20170731,35.47000,4699000
59328,20170831,35.07000,4699000
59328,20170929,38.08000,4680000
59328,20171031,45.49000,4680000
59328,20171130,44.84000,4680000
59328,20171229,46.16000,4687000
59328,20180131,48.14000,4687000
59328,20180228,49.29000,4668000
59328,20180329,52.08000,4660000
59328,20180430,51.62000,4660000
59328,20180531,55.20000,4660000
59328,20180629,49.71000,4611000
59328,20180731,48.10000,4611000
59328,20180831,48.43000,4611000
59328,20180928,47.29000,4564000
59328,20181031,46.88000,4564000
59328,20181130,49.31000,4564000
59328,20181231,46.93000,4564000
73139,19990129,46.37500,96433
73139,19990226,47.12500,96433
73139,19990331,50.43750,96433
73139,19990430,61.18750,96775
73139,19990528,59.50000,96846
73139,19990630,60.12500,96846
73139,19990730,61.00000,96925
73139,19990831,57.62500,96925
73139,19990930,51.12500,96925
73139,19991029,61.75000,96925
73139,19991130,56.93750,96980
73139,19991231,69.62500,96980
73139,20000131,63.25000,96980
73139,20000229,58.50000,96980
73139,20000331,69.75000,97227
73139,20000428,71.93750,97227
73139,20000531,37.81250,194858
73139,20000630,43.75000,194858
73139,20000731,42.93750,194858
73139,20000831,44.81250,195177
73139,20000929,42.93750,195177
73139,20001031,47.12500,195177
73139,20001130,53.31250,195177
73139,20001229,50.59000,195177
73139,20010131,45.20000,195177
73139,20010228,56.15000,195177
73139,20010330,52.25000,195941
73139,20010430,59.29000,195941
73139,20010531,57.45000,196123
73139,20010629,54.85000,196123
73139,20010731,59.98000,196123
73139,20010831,54.83000,196292
73139,20010928,52.90000,196292
73139,20011031,56.24000,196292
73139,20011130,54.91000,196610
73139,20011231,58.37000,196610
73139,20020131,58.74000,196610
73139,20020228,61.50000,196610
73139,20020328,60.33000,197155
73139,20020430,53.51000,197155
73139,20020531,54.56000,197342
73139,20020628,53.51000,197342
73139,20020731,50.62000,197342
73139,20020830,56.37000,197677
73139,20020930,57.60000,197677
73139,20021031,63.10000,197677
73139,20021129,61.85000,197958
73139,20021231,67.12000,197958
73139,20030131,60.24000,197958
73139,20030228,65.20000,197958
73139,20030331,68.65000,198324
73139,20030430,67.01000,198324
73139,20030530,67.34000,198532
73139,20030630,69.37000,198532
73139,20030731,76.52000,198532
73139,20030829,75.80000,199145
73139,20030930,75.31000,199145
73139,20031031,81.11000,199145
73139,20031128,81.00000,199486
73139,20031231,85.01000,199486
73139,20040130,88.74000,199486
73139,20040227,88.73000,199486
73139,20040331,88.53000,199890
73139,20040430,98.93000,199890
73139,20040528,50.85000,400186
73139,20040630,55.00000,400186
73139,20040730,47.68000,401252
73139,20040831,45.30000,401252
73139,20040930,48.08000,401252
73139,20041029,43.09000,402023
73139,20041130,43.99000,402023
73139,20041231,48.25000,402023
73139,20050131,49.14000,402023
73139,20050228,49.66000,402023
73139,20050331,44.61000,402903
73139,20050429,48.55000,402903
73139,20050531,48.65000,403128
73139,20050630,47.56000,403128
73139,20050729,54.09000,403128
73139,20050831,54.55000,403507
73139,20050930,49.43000,403507
73139,20051031,41.07000,403507
73139,20051130,43.30000,404987
73139,20051230,44.43000,404987
73139,20060131,49.90000,404987
73139,20060228,46.22000,404987
73139,20060331,44.34000,405842
73139,20060428,43.75000,405842
73139,20060531,43.90000,406138
73139,20060630,42.11000,406138
73139,20060731,45.51000,406138
73139,20060831,48.03000,406559
73139,20060929,49.59000,406559
73139,20061031,52.29000,406559
73139,20061130,51.86000,407167
73139,20061229,55.11000,407167
73139,20070131,61.94000,407167
73139,20070228,62.02000,407167
73139,20070330,66.32000,408827
73139,20070430,64.94000,409079
73139,20070531,67.31000,409079
73139,20070629,63.09000,409079
73139,20070731,62.43000,409079
73139,20070831,66.80000,409927
73139,20070928,68.76000,409927
73139,20071031,71.00000,409927
73139,20071130,72.63000,410484
73139,20071231,74.72000,410484
73139,20080131,66.97000,410484
73139,20080229,65.11000,411184
73139,20080331,65.05000,411563
73139,20080430,64.83000,411563
73139,20080530,64.55000,411794
73139,20080630,62.88000,411794
73139,20080731,64.19000,411794
73139,20080829,67.19000,412312
73139,20080930,62.30000,412312
73139,20081031,53.46000,403700
73139,20081128,38.92000,403735
73139,20081231,39.95000,403735
73139,20090130,42.24000,403735
73139,20090227,33.67000,396532
73139,20090331,34.04000,396680
73139,20090430,38.71000,396680
73139,20090529,38.44000,397150
73139,20090630,39.74000,397150
73139,20090731,38.88000,397150
73139,20090831,41.46000,397547
73139,20090930,45.43000,397547
73139,20091030,46.00000,397547
73139,20091130,50.40000,397739
73139,20091231,50.37000,397700
73139,20100129,51.92000,397882
73139,20100226,53.10000,398051
73139,20100331,57.22000,396370
73139,20100430,57.44000,396699
73139,20100528,53.03000,396699
73139,20100630,50.06000,396699
73139,20100730,46.57000,396699
73139,20100831,43.19000,396940
73139,20100930,50.05000,396940
73139,20101029,49.49000,396940
73139,20101130,50.09000,397120
73139,20101231,53.70000,397120
73139,20110131,57.56000,397120
73139,20110228,63.26000,391246
73139,20110331,60.80000,388878
73139,20110429,59.00000,388878
73139,20110531,62.40000,388004
73139,20110630,58.69000,388004
73139,20110729,54.34000,388328
73139,20110831,48.84000,388328
73139,20110930,47.13000,388328
73139,20111031,47.91000,382673
73139,20111130,48.83000,382673
73139,20111230,49.71000,382673
73139,20120131,55.43000,382673
73139,20120229,53.64000,381020
73139,20120330,55.48000,381264
73139,20120430,54.57000,380933
73139,20120531,51.45000,380933
73139,20120629,55.10000,380933
73139,20120731,52.03000,380444
73139,20120831,53.26000,380444
73139,20120928,55.66000,380444
73139,20121031,52.60000,380201
73139,20121130,54.16000,380201
73139,20121231,54.82000,380201
73139,20130131,62.65000,380201
73139,20130228,63.88000,380512
73139,20130328,65.24000,377125
73139,20130430,65.58000,378057
73139,20130531,66.39000,378057
73139,20130628,64.68000,378057
73139,20130731,70.46000,378132
73139,20130830,66.89000,378132
73139,20130930,67.59000,378132
73139,20131031,73.86000,378419
73139,20131129,74.42000,378419
73139,20131231,75.14000,378419
73139,20140131,77.60000,378419
73139,20140228,80.24000,377871
73139,20140331,81.47000,378200
73139,20140430,77.75000,379094
73139,20140530,84.49000,379094
73139,20140630,84.32000,379094
73139,20140731,79.77000,378583
73139,20140829,83.31000,378583
73139,20140930,80.75000,378583
73139,20141031,87.53000,378321
73139,20141128,92.91000,378321
73139,20141231,94.33000,378321
73139,20150130,91.05000,378321
73139,20150227,94.75000,378750
73139,20150331,92.25000,378977
73139,20150430,92.24000,378977
73139,20150529,96.13000,378409
73139,20150630,95.57000,378409
73139,20150731,102.27000,376558
73139,20150831,98.65000,376558
73139,20150930,94.10000,376558
73139,20151030,95.62000,376000
73139,20151130,96.46000,376000
73139,20151231,92.94000,376000
73139,20160129,99.15000,376000
73139,20160229,99.88000,372982
73139,20160331,107.29000,373192
73139,20160429,109.01000,373981
73139,20160531,111.16000,373981
73139,20160630,119.83000,373981
73139,20160729,116.28000,374302
73139,20160831,115.66000,374302
73139,20160930,116.41000,374302
73139,20161031,115.35000,374452
73139,20161130,113.66000,374452
73139,20161230,119.81000,374452
73139,20170131,123.53000,374000
73139,20170228,128.56000,372878
73139,20170331,131.64999,372878
73139,20170428,136.37000,373765
73139,20170531,142.96001,373765
73139,20170630,138.78000,373765
73139,20170731,147.10001,374063
73139,20170831,141.37000,374063
73139,20170929,142.02000,374063
73139,20171031,154.87000,374238
73139,20171130,156.00000,374238
73139,20171229,154.84000,374238
73139,20180131,164.38000,374238
73139,20180228,162.16000,374642
73139,20180329,160.92000,373113
73139,20180430,169.42000,373711
73139,20180531,174.02000,373711
73139,20180629,168.86000,373711
73139,20180731,163.25000,373990
73139,20180831,169.42999,373990
73139,20180928,177.67999,373990
73139,20181031,162.22000,374187
73139,20181130,175.46001,374187
73139,20181231,156.75000,374187
84788,19990129,116.93750,158289
84788,19990226,128.12500,158289
84788,19990331,172.18750,158289
84788,19990430,172.06250,158289
84788,19990528,118.75000,158289
84788,19990630,125.12500,158289
84788,19990730,100.06250,158289
84788,19990831,124.37500,158289
84788,19990930,79.93750,316578
84788,19991029,70.62500,340787
84788,19991130,85.06250,340787
84788,19991231,76.12500,340787
84788,20000131,64.56250,340787
84788,20000229,68.87500,340787
84788,20000331,67.00000,349959
84788,20000428,55.18750,351774
84788,20000531,48.31250,351774
84788,20000630,36.31250,355400
84788,20000731,30.12500,355864
84788,20000831,41.50000,355864
84788,20000929,38.43750,356102
84788,20001031,36.62500,356174
84788,20001130,24.68750,356174
84788,20001229,15.56250,357140
84788,20010131,17.31250,357140
84788,20010228,10.18750,358555
84788,20010330,10.23000,358847
84788,20010430,15.78000,359191
84788,20010531,16.69000,359191
84788,20010629,14.15000,362191
84788,20010731,12.49000,362744
84788,20010831,8.94000,362744
84788,20010928,5.97000,371766
84788,20011031,6.98000,371753
84788,20011130,11.32000,371753
84788,20011231,10.82000,373218
84788,20020131,14.19000,373291
84788,20020228,14.10000,373291
84788,20020328,14.30000,375109
84788,20020430,16.69000,375075
84788,20020531,18.23000,375075
84788,20020628,16.25000,380304
84788,20020731,14.45900,380469
84788,20020830,14.94000,380469
84788,20020930,15.93000,381216
84788,20021031,19.36000,381465
84788,20021129,23.35000,381465
84788,20021231,18.89000,387906
84788,20030131,21.85000,388243
84788,20030228,22.01000,388243
84788,20030331,26.03000,391609
84788,20030430,28.69000,391719
84788,20030530,35.89000,391719
84788,20030630,36.32000,396730
84788,20030731,41.64000,396988
84788,20030829,46.32000,398861
84788,20030930,48.43000,400422
84788,20031031,54.43000,401075
84788,20031128,53.97000,401075
84788,20031231,52.62000,403354
84788,20040130,50.40000,403354
84788,20040227,43.01000,404331
84788,20040331,43.28000,404894
84788,20040430,43.60000,405024
84788,20040528,48.50000,405024
84788,20040630,54.40000,406711
84788,20040730,38.92000,406861
84788,20040831,38.14000,406861
84788,20040930,40.86000,407464
84788,20041029,34.13000,408052
84788,20041130,39.68000,408052
84788,20041231,44.29000,409711
84788,20050131,43.22000,409711
84788,20050228,35.18000,409711
84788,20050331,34.27000,411000
84788,20050429,32.36000,410890
84788,20050531,35.51000,410890
84788,20050630,33.09000,410890
84788,20050729,45.15000,411913
84788,20050831,42.70000,411913
84788,20050930,45.30000,414000
84788,20051031,39.86000,414473
84788,20051130,48.46000,414473
84788,20051230,47.15000,416000
84788,20060131,44.82000,416000
84788,20060228,37.44000,416923
84788,20060331,36.53000,417000
84788,20060428,35.21000,417865
84788,20060531,34.61000,417865
84788,20060630,38.68000,419000
84788,20060731,26.89000,418943
84788,20060831,30.83000,418943
84788,20060929,32.12000,411000
84788,20061031,38.09000,411923
84788,20061130,40.34000,411923
84788,20061229,39.46000,414000
84788,20070131,37.67000,414000
84788,20070228,39.14000,414679
84788,20070330,39.79000,409000
84788,20070430,61.33000,409698
84788,20070531,69.14000,409698
84788,20070629,68.41000,413000
84788,20070731,78.54000,413399
84788,20070831,79.91000,413399
84788,20070928,93.15000,415000
84788,20071031,89.15000,415177
84788,20071130,90.56000,415177
84788,20071231,92.64000,416000
84788,20080131,77.70000,416000
84788,20080229,64.47000,417212
84788,20080331,71.30000,417000
84788,20080430,78.63000,417680
84788,20080530,81.62000,417680
84788,20080630,73.33000,426000
84788,20080731,76.34000,425921
84788,20080829,80.81000,425921
84788,20080930,72.76000,429000
84788,20081031,57.24000,428832
84788,20081128,42.70000,428832
84788,20081231,51.28000,428000
84788,20090130,58.82000,428583
84788,20090227,64.79000,429120
84788,20090331,73.44000,429000
84788,20090430,80.52000,429648
84788,20090529,77.99000,429648
84788,20090630,83.66000,432000
84788,20090731,85.76000,431807
84788,20090831,81.19000,431807
84788,20090930,93.36000,433000
84788,20091030,118.81000,432983
84788,20091130,135.91000,432983
84788,20091231,134.52000,444000
84788,20100129,125.41000,444546
84788,20100226,118.40000,445226
84788,20100331,135.77000,446000
84788,20100430,137.10001,445672
84788,20100528,125.46000,445672
84788,20100630,109.26000,448000
84788,20100730,117.89000,447825
84788,20100831,124.83000,447825
84788,20100930,157.06000,449000
84788,20101029,165.23000,448837
84788,20101130,175.39999,448837
84788,20101231,180.00000,451000
84788,20110131,169.64000,451004
84788,20110228,173.28999,451616
84788,20110331,180.13000,452000
84788,20110429,195.81000,452043
84788,20110531,196.69000,452043
84788,20110630,204.49001,454000
84788,20110729,222.52000,453935
84788,20110831,215.23000,453935
84788,20110930,216.23000,455000
84788,20111031,213.50999,454754
84788,20111130,192.28999,454754
84788,20111230,173.10001,455000
84788,20120131,194.44000,455068
84788,20120229,179.69000,451592
84788,20120330,202.50999,450000
84788,20120430,231.89999,450526
84788,20120531,212.91000,450526
84788,20120629,228.35001,452000
84788,20120731,233.30000,452065
84788,20120831,248.27000,452065
84788,20120928,254.32001,453000
84788,20121031,232.89310,452959
84788,20121130,252.05000,452959
84788,20121231,250.87000,454000
84788,20130131,265.50000,454551
84788,20130228,264.26999,454967
84788,20130328,266.48999,455000
84788,20130430,253.81000,455243
84788,20130531,269.20001,455243
84788,20130628,277.69000,457000
84788,20130731,301.22000,456884
84788,20130830,280.98001,456884
84788,20130930,312.64001,458000
84788,20131031,364.03000,457734
84788,20131129,393.62000,457734
84788,20131231,398.79001,459000
84788,20140131,358.69000,459265
84788,20140228,362.10001,459894
84788,20140331,336.36499,460000
84788,20140430,304.13000,460167
84788,20140530,312.54999,460167
84788,20140630,324.78000,462000
84788,20140731,312.98999,462036
84788,20140829,339.04001,462036
84788,20140930,322.44000,463000
84788,20141031,305.45999,463006
84788,20141128,338.64001,463006
84788,20141231,310.35001,464384
84788,20150130,354.53000,464384
84788,20150227,380.16000,465393
84788,20150331,372.10001,466000
84788,20150430,421.78000,465681
84788,20150529,429.23001,465681
84788,20150630,434.09000,468000
84788,20150731,536.15002,467710
84788,20150831,512.89001,467710
84788,20150930,511.89001,469000
84788,20151030,625.90002,468762
84788,20151130,664.79999,468762
84788,20151231,675.89001,471000
84788,20160129,587.00000,470842
84788,20160229,552.52002,470899
84788,20160331,593.64001,472000
84788,20160429,659.59003,471828
84788,20160531,722.78998,471828
84788,20160630,715.62000,474000
84788,20160729,758.81000,474074
84788,20160831,769.15997,474074
84788,20160930,837.31000,475000
84788,20161031,789.82001,475167
84788,20161130,750.57001,475167
84788,20161230,749.87000,477000
84788,20170131,823.47998,477171
84788,20170228,845.03998,477615
84788,20170331,886.53998,478000
84788,20170428,924.98999,477975
84788,20170531,994.62000,477975
84788,20170630,968.00000,480000
84788,20170731,987.78003,480380
84788,20170831,980.59998,480380
84788,20170929,961.34998,482000
84788,20171031,1105.28003,481872
84788,20171130,1176.75000,481872
84788,20171229,1169.46997,481872
84788,20180131,1450.89001,484107
84788,20180228,1512.44995,484608
84788,20180329,1447.33997,485000
84788,20180430,1566.13000,485227
84788,20180531,1629.62000,485227
84788,20180629,1699.80005,487000
84788,20180731,1777.43994,487741
84788,20180831,2012.70996,487741
84788,20180928,2003.00000,484000
84788,20181031,1598.01001,488969
84788,20181130,1690.17004,488969
84788,20181231,1501.96997,488969
